title,price,manufacturing_year,mileage,color,fuel,hp,type,region,url,is_amg
mercedes-benz gle 350 gle 300 d 4matic amg,125000,2021,60000,черен,дизелов,245.0,джип,софия,https://www.mobile.bg/obiava-21709634402827208-mercedes-benz-gle-350-gle-300-d-4matic-amg,1
mercedes-benz gle 350,125000,2019,51500,черен,дизелов,272.0,джип,софия,https://www.mobile.bg/obiava-21678821085986202-mercedes-benz-gle-350,0
mercedes-benz gle 350 de coupe/amg/22/pano/air,104995,2021,114454,черен,plug-in хибрид,320.0,купе,софия,https://www.mobile.bg/obiava-21737031565756556-mercedes-benz-gle-350-de-coupe-amg-22-pano-air,1
mercedes-benz gle 350 350d couppe,126616,2021,67000,черен,plug-in хибрид,194.0,купе,благоевград,https://www.mobile.bg/obiava-21728901163477062-mercedes-benz-gle-350-350d-couppe,0
mercedes-benz gle 350 d coupe 4matic amg-line,129999,2021,125000,черен,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21733731020109620-mercedes-benz-gle-350-d-coupe-4matic-amg-line,1
mercedes-benz gle 350 d 4matic coupe amg,130000,2020,164566,тъмно сив,дизелов,272.0,купе,варна,https://www.mobile.bg/obiava-21713450666023220-mercedes-benz-gle-350-d-4matic-coupe-amg,1
mercedes-benz gle 350 4matic* air* amg* pano* ahk* 360* гаранция,109900,2020,69670,бял,дизелов,272.0,джип,пловдив,https://www.mobile.bg/obiava-21575722993936260-mercedes-benz-gle-350-4matic-air-amg-pano-ahk-360-garantsiya,1
mercedes-benz gle 350 амg-full,133000,2020,126500,бял,дизелов,272.0,джип,пловдив,https://www.mobile.bg/obiava-21739387691537801-mercedes-benz-gle-350-amg-full,0
mercedes-benz gle 350 d coupe 4matic amg line,134999,2021,122000,син,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21740142765850950-mercedes-benz-gle-350-d-coupe-4matic-amg-line,1
mercedes-benz gle 350 d* amg* full max,135000,2020,160000,бял,дизелов,272.0,джип,кърджали,https://www.mobile.bg/obiava-21715966339851803-mercedes-benz-gle-350-d-amg-full-max,1
mercedes-benz gle 350 de 4matic amg 360* обдухване* airmatic,135150,2022,80980,черен,хибриден,194.0,джип,пловдив,https://www.mobile.bg/obiava-21735315283264208-mercedes-benz-gle-350-de-4matic-amg-360-obduhvane-airmatic,1
mercedes-benz gle 350 d coupe 4matic amg line,113999,2021,124379,черен,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21734715863413754-mercedes-benz-gle-350-d-coupe-4matic-amg-line,1
mercedes-benz gle 350 d 4matic coupе,139000,2021,32203,черен,дизелов,272.0,купе,пловдив,https://www.mobile.bg/obiava-21740660246888153-mercedes-benz-gle-350-d-4matic-coupe,0
mercedes-benz gle 350 gle coupe  gle 350de plug-in hybrid 4matic 9g-tron,139000,2021,179000,черен,plug-in хибрид,333.0,купе,варна,https://www.mobile.bg/obiava-21739681258824032-mercedes-benz-gle-350-gle-coupe-gle-350de-plug-in-hybrid-4matic-9g-tron,0
mercedes-benz gle 350 amg 4 matic coupe,139500,2022,135000,сив,дизелов,272.0,купе,кюстендил,https://www.mobile.bg/obiava-21717495762405257-mercedes-benz-gle-350-amg-4-matic-coupe,1
mercedes-benz gle 350 4m* amg* multibeam* distr* mbux,117500,2021,46450,черен,дизелов,272.0,джип,пловдив,https://www.mobile.bg/obiava-21641994545321683-mercedes-benz-gle-350-4m-amg-multibeam-distr-mbux,1
mercedes-benz gle 350 d coupe 4matic amg-line,118999,2020,121000,бял,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21735632761952032-mercedes-benz-gle-350-d-coupe-4matic-amg-line,1
mercedes-benz gle 350 d coupe 4matic amg line,118999,2021,137500,червен,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21740151718391052-mercedes-benz-gle-350-d-coupe-4matic-amg-line,1
mercedes-benz gle 350 n1 6+ 1 amg exterior & interior,120000,2021,110000,бял,дизелов,286.0,джип,софия,https://www.mobile.bg/obiava-21728210336776187-mercedes-benz-gle-350-n1-6-1-amg-exterior-interior,1
mercedes-benz gle 350 d 4matic coupe,144900,2021,69310,бял,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21740129975692827-mercedes-benz-gle-350-d-4matic-coupe,0
mercedes-benz gle 350 coupe 4 matic * full екстри * панорама * burmeiste,123900,2020,99000,черен,дизелов,272.0,купе,варна,https://www.mobile.bg/obiava-21722860161086299-mercedes-benz-gle-350-coupe-4-matic-full-ekstri-panorama-burmeiste,0
mercedes-benz gle 350 plug in hybrid  coupe,149500,2022,93000,черен,plug-in хибрид,333.0,купе,софия,https://www.mobile.bg/obiava-21740334071085713-mercedes-benz-gle-350-plug-in-hybrid-coupe,0
mercedes-benz gle 350 amg/4matic/virtual/ambient,149900,2020,74000,бял,дизелов,272.0,джип,софия,https://www.mobile.bg/obiava-21722003719813992-mercedes-benz-gle-350-amg-4matic-virtual-ambient,1
mercedes-benz gle 350,150920,2021,61000,сив,plug-in хибрид,221.0,джип,софия,https://www.mobile.bg/obiava-21738499635001828-mercedes-benz-gle-350,0
mercedes-benz gle 350 de 4matic,153600,2022,57290,черен,plug-in хибрид,330.0,джип,софия,https://www.mobile.bg/obiava-21740643179628782-mercedes-benz-gle-350-de-4matic,0
mercedes-benz gle 350 e,154840,2020,39078,сив,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21732632666062752-mercedes-benz-gle-350-e,0
mercedes-benz gle 350 coupe* 4matic* amg* air* night* burmester*,128900,2021,48000,черен,дизелов,272.0,купе,пловдив,https://www.mobile.bg/obiava-21575724246462596-mercedes-benz-gle-350-coupe-4matic-amg-air-night-burmester,1
mercedes-benz gle 350,138180,2022,65000,бял,дизелов,272.0,купе,софия,https://www.mobile.bg/obiava-21707828871646084-mercedes-benz-gle-350,0
mercedes-benz gle 350 d/4mat/coupe/burm/360/21/нова/топ!!!,166600,2021,29000,черен,дизелов,272.0,купе,благоевград,https://www.mobile.bg/obiava-21736370259482130-mercedes-benz-gle-350-d-4mat-coupe-burm-360-21-nova-top,0
mercedes-benz gle 350 350 e hybrid,139000,2021,45000,черен,plug-in хибрид,333.0,джип,пловдив,https://www.mobile.bg/obiava-21726142662419172-mercedes-benz-gle-350-350-e-hybrid,0
mercedes-benz gle 350 plug in hybrid,170000,2023,40000,бял,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21739779768771837-mercedes-benz-gle-350-plug-in-hybrid,0
mercedes-benz gle 350 de 4matic = amg line advanced plus= гаранция,145670,2024,10000,черен,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21740580688767124-mercedes-benz-gle-350-de-4matic-amg-line-advanced-plus-garantsiya,1
mercedes-benz gle 350 de/amg/plug-in/4matic/facelift/burm/airmatic/360/,146980,2024,16133,черен,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21739434235685344-mercedes-benz-gle-350-de-amg-plug-in-4matic-facelift-burm-airmatic-360,1
mercedes-benz gle 350 de/amg/plug-in/4m/facelift/night/pano/burm/airmati,147980,2023,9900,бял,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21739434761107368-mercedes-benz-gle-350-de-amg-plug-in-4m-facelift-night-pano-burm-airmati,1
mercedes-benz gle 350 de/amg/facelift/coupe/plug-in/burm/pano/360/night/,149980,2023,7990,черен,plug-in хибрид,333.0,купе,софия,https://www.mobile.bg/obiava-21712660153885061-mercedes-benz-gle-350-de-amg-facelift-coupe-plug-in-burm-pano-360-night,1
mercedes-benz gle 350 de 4matic = amg line advanced plus= гаранция,152420,2024,8500,бял,plug-in хибрид,333.0,джип,софия,https://www.mobile.bg/obiava-21740580810658338-mercedes-benz-gle-350-de-4matic-amg-line-advanced-plus-garantsiya,1
mercedes-benz gle 350 de 4matic coupe = amg line premium= гаранция,170920,2024,16500,бял,plug-in хибрид,333.0,купе,софия,https://www.mobile.bg/obiava-21740580938825600-mercedes-benz-gle-350-de-4matic-coupe-amg-line-premium-garantsiya,1
mercedes-benz gle 350 de 4m coupe amg airmatic,173264,2023,2000,черен,хибриден,197.0,купе,софия,https://www.mobile.bg/obiava-21729770265688175-mercedes-benz-gle-350-de-4m-coupe-amg-airmatic,1
mercedes-benz gle 350 de 4matic,212400,2024,8000,черен,хибриден,333.0,джип,софия,https://www.mobile.bg/obiava-21737363484903824-mercedes-benz-gle-350-de-4matic,0
mercedes-benz gle 400 amg packet,52000,2018,120000,сив,бензинов,333.0,джип,плевен,https://www.mobile.bg/obiava-21709119634704153-mercedes-benz-gle-400-amg-packet,1
mercedes-benz gle 400 4matic/amg/9g/distronic+ /air/ harman 333кс,54900,2018,95900,син,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21734700866905242-mercedes-benz-gle-400-4matic-amg-9g-distronic-air-harman-333ks,1
mercedes-benz gle 400 amg пакет/night package/airmatic,58999,2016,99999,сив,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21729519514445031-mercedes-benz-gle-400-amg-paket-night-package-airmatic,1
mercedes-benz gle 400 4matic amg,59500,2016,159000,бял,бензинов,333.0,джип,пловдив,https://www.mobile.bg/obiava-21724856352086264-mercedes-benz-gle-400-4matic-amg,1
mercedes-benz gle 400,59900,2018,100000,черен,бензинов,333.0,джип,бургас,https://www.mobile.bg/obiava-21734416516500648-mercedes-benz-gle-400,0
mercedes-benz gle 400,60000,2018,134000,бял,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21701633442966536-mercedes-benz-gle-400,0
mercedes-benz gle 400 4matic,60000,2017,66425,син,бензинов,333.0,джип,пловдив,https://www.mobile.bg/obiava-21732720534855315-mercedes-benz-gle-400-4matic,0
mercedes-benz gle 400 amg 9g 4matic 333кс night package,60500,2018,181550,червен,бензинов,333.0,джип,пазарджик,https://www.mobile.bg/obiava-21728234641064482-mercedes-benz-gle-400-amg-9g-4matic-333ks-night-package,1
mercedes-benz gle 400,61000,2016,143000,червен,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21740327625816631-mercedes-benz-gle-400,0
mercedes-benz gle 400 70х.km#amg pack#360 cam#9g#4matic#air#carbon,61500,2017,70000,сив,бензинов,333.0,джип,стара загора,https://www.mobile.bg/obiava-21734882560237496-mercedes-benz-gle-400-70h-km-amg-pack-360-cam-9g-4matic-air-carbon,1
mercedes-benz gle 400 amg* 4matic* off-roader* лизинг*,62000,2018,115000,бял,бензинов,333.0,джип,варна,https://www.mobile.bg/obiava-21731149111249913-mercedes-benz-gle-400-amg-4matic-off-roader-lizing,1
"mercedes-benz gle 400 full, distronic+ , обдухване, масаж, amg, 9g",64999,2018,115000,тъмно сив,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21739706751822422-mercedes-benz-gle-400-full-distronic-obduhvane-masazh-amg-9g,1
mercedes-benz gle 400 amg/9g/distronic+ /air/full,65000,2017,149207,черен,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21734478715964060-mercedes-benz-gle-400-amg-9g-distronic-air-full,1
mercedes-benz gle 400,65000,2016,170000,бял,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21728554833328279-mercedes-benz-gle-400,0
mercedes-benz gle 400 amg designo,71900,2017,99000,син,бензинов,333.0,джип,софия,https://www.mobile.bg/obiava-21715671955910705-mercedes-benz-gle-400-amg-designo,1
mercedes-benz gle 400 amg/4matic/euro6/,74999,2016,180000,черен,бензинов,335.0,купе,софия,https://www.mobile.bg/obiava-21734373008433016-mercedes-benz-gle-400-amg-4matic-euro6,1
mercedes-benz gle 400 amg/333hp/coupe/4matic/orange-art-edition/360/615b,85399,2018,152000,черен,бензинов,333.0,купе,софия,https://www.mobile.bg/obiava-21734082080196003-mercedes-benz-gle-400-amg-333hp-coupe-4matic-orange-art-edition-360-615b,1
mercedes-benz gle 400 3.0tdi/330hp/4m/distronic/widescreen/360/344b,95499,2019,185890,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21729778792947974-mercedes-benz-gle-400-3-0tdi-330hp-4m-distronic-widescreen-360-344b,0
mercedes-benz gle 400 d 4m #burmester #360 #keygo #distronic @icarbg,98900,2020,145731,черен,дизелов,330.0,джип,стара загора,https://www.mobile.bg/obiava-21734467223678348-mercedes-benz-gle-400-d-4m-burmester-360-keygo-distronic-icarbg,0
"mercedes-benz gle 400 d, 4-matic, amg line, 9-g",99900,2020,274000,тъмно сив,дизелов,330.0,купе,пловдив,https://www.mobile.bg/obiava-21738419570850084-mercedes-benz-gle-400-d-4-matic-amg-line-9-g,1
mercedes-benz gle 400 d 4matic amg line,91999,2019,212000,сив,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21740402290056692-mercedes-benz-gle-400-d-4matic-amg-line,1
mercedes-benz gle 400 * 4m* amg* panorama* night* head-up* designio* bur,117500,2019,150000,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21738777401993613-mercedes-benz-gle-400-4m-amg-panorama-night-head-up-designio-bur,1
mercedes-benz gle 400 amg/330hp/pano/kless/ambient/carplay/,119900,2020,109865,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21738161043765159-mercedes-benz-gle-400-amg-330hp-pano-kless-ambient-carplay,1
mercedes-benz gle 400 coupe amg,123500,2021,110000,черен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21736942899445602-mercedes-benz-gle-400-coupe-amg,1
mercedes-benz gle 400 4matic* amg* head-up* 360* panorama,124900,2020,109400,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21739540978369390-mercedes-benz-gle-400-4matic-amg-head-up-360-panorama,1
"mercedes-benz gle 400 amg (6+ 1 места), airmatic, 360grad, multib,",107900,2020,142000,бял,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21692554011259726-mercedes-benz-gle-400-amg-6-1-mesta-airmatic-360grad-multib,1
mercedes-benz gle 400 d#amg#panorama#обдух#e-abc#distr#burmester,129999,2020,110000,бял,дизелов,330.0,джип,стара загора,https://www.mobile.bg/obiava-21739649065090936-mercedes-benz-gle-400-d-amg-panorama-obduh-e-abc-distr-burmester,1
mercedes-benz gle 400 hofele,133000,2020,166000,черен,дизелов,330.0,джип,пловдив,https://www.mobile.bg/obiava-21729972384706724-mercedes-benz-gle-400-hofele,0
mercedes-benz gle 400 d* amg* 4m* head-up*,133500,2021,95100,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21740655304290116-mercedes-benz-gle-400-d-amg-4m-head-up,1
mercedes-benz gle 400 coupe* 4matic* amg* head-up* 360* panor,134900,2020,68000,червен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21733405018553920-mercedes-benz-gle-400-coupe-4matic-amg-head-up-360-panor,1
mercedes-benz gle 400 4motion/coupé/330hp/amg/pano//night/360 /mem/,134999,2021,122009,сив,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21733404382520770-mercedes-benz-gle-400-4motion-coup-233-330hp-amg-pano-night-360-mem,1
mercedes-benz gle 400 amg* red belts* burmester* pano* top*,135000,2022,71000,бял,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21734637297854129-mercedes-benz-gle-400-amg-red-belts-burmester-pano-top,1
mercedes-benz gle 400 4matic amg line,137840,2019,60813,син,дизелов,330.0,джип,варна,https://www.mobile.bg/obiava-21732866622558667-mercedes-benz-gle-400-4matic-amg-line,1
mercedes-benz gle 400 d amg!,139000,2021,97356,черен,дизелов,330.0,джип,пловдив,https://www.mobile.bg/obiava-21737372062355938-mercedes-benz-gle-400-d-amg,1
mercedes-benz gle 400 d coupe 4matic amg line,116999,2020,112500,черен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21740147195493548-mercedes-benz-gle-400-d-coupe-4matic-amg-line,1
mercedes-benz gle 400 d amg обдухване! airmatic*panorama,140924,2019,46350,черен,дизелов,340.0,джип,софия,https://www.mobile.bg/obiava-21671531584045204-mercedes-benz-gle-400-d-amg-obduhvane-airmatic-panorama,1
mercedes-benz gle 400 coupe 4 matic,119000,2021,67200,черен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21723215831874149-mercedes-benz-gle-400-coupe-4-matic,0
mercedes-benz gle 400 * coupe* 4m* amg* night* pano* burmester*,144500,2020,72500,бял,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21738326271215411-mercedes-benz-gle-400-coupe-4m-amg-night-pano-burmester,1
mercedes-benz gle 400 d 4matic amg line* pano* navi* ambient,144900,2022,37900,бял,дизелов,330.0,джип,пловдив,https://www.mobile.bg/obiava-21739786407849614-mercedes-benz-gle-400-d-4matic-amg-line-pano-navi-ambient,1
mercedes-benz gle 400 4 matic,144900,2020,96604,сив,дизелов,330.0,джип,велико търново,https://www.mobile.bg/obiava-21733836810734685-mercedes-benz-gle-400-4-matic,0
mercedes-benz gle 400 4matic amg 6+ 1 burm* 360* масаж,124900,2020,65000,бял,дизелов,330.0,джип,пловдив,https://www.mobile.bg/obiava-21734095082614021-mercedes-benz-gle-400-4matic-amg-6-1-burm-360-masazh,1
mercedes-benz gle 400 4m* amg* multibeam* airmatic* pano* гаранция,125500,2020,84801,черен,дизелов,330.0,джип,пловдив,https://www.mobile.bg/obiava-21603636136539443-mercedes-benz-gle-400-4m-amg-multibeam-airmatic-pano-garantsiya,1
mercedes-benz gle 400 3.0 tdi/330hp/4x4/pano/360cam/navi/152c,150899,2022,87000,сив,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21729524305271624-mercedes-benz-gle-400-3-0-tdi-330hp-4x4-pano-360cam-navi-152c,0
mercedes-benz gle 400 d* 4m* amg* head-up* 360cam* distr*,126800,2020,47800,сив,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21740053229716811-mercedes-benz-gle-400-d-4m-amg-head-up-360cam-distr,1
mercedes-benz gle 400 d/ amg/ 4-matic/ panorama/ 360/ led/ 20/,127980,2022,55746,бял,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21729498488902067-mercedes-benz-gle-400-d-amg-4-matic-panorama-360-led-20,1
mercedes-benz gle 400 amg,153900,2022,74500,бял,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21726927940555453-mercedes-benz-gle-400-amg,1
mercedes-benz gle 400 d 4m amg !!,129000,2022,43000,черен,дизелов,330.0,джип,благоевград,https://www.mobile.bg/obiava-21716612366955053-mercedes-benz-gle-400-d-4m-amg,1
mercedes-benz gle 400 d coupe amg line 4matic,154900,2021,76968,черен,дизелов,330.0,купе,русе,https://www.mobile.bg/obiava-21739890630322647-mercedes-benz-gle-400-d-coupe-amg-line-4matic,1
mercedes-benz gle 400 d* coupe* amg* 4m* distr* led*,129800,2021,60000,син,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21740054368876242-mercedes-benz-gle-400-d-coupe-amg-4m-distr-led,1
mercedes-benz gle 400 d/ amg/4matic/night/distronic/ head up/360/ led/21,129980,2022,63930,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21729499105788709-mercedes-benz-gle-400-d-amg-4matic-night-distronic-head-up-360-led-21,1
mercedes-benz gle 400 amg mega full 4matic 2години гаранция лизинг 100%,158880,2021,92000,сив,дизелов,330.0,джип,пазарджик,https://www.mobile.bg/obiava-21709562840842543-mercedes-benz-gle-400-amg-mega-full-4matic-2godini-garantsiya-lizing-100,1
mercedes-benz gle 400 4matic amg line,159000,2020,61000,бял,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21710942861086809-mercedes-benz-gle-400-4matic-amg-line,1
mercedes-benz gle 400 d 4m coupe * pano* headup* 20* burm,159900,2022,33000,сив,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21676368431925778-mercedes-benz-gle-400-d-4m-coupe-pano-headup-20-burm,0
mercedes-benz gle 400,138180,2021,68000,черен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21707831167909329-mercedes-benz-gle-400,0
mercedes-benz gle 400 d 4matic amg line pano navi 360 camera,145000,2024,9700,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21739867318099626-mercedes-benz-gle-400-d-4matic-amg-line-pano-navi-360-camera,1
mercedes-benz gle 400 d amg,175000,2022,19000,бял,дизелов,333.0,купе,шумен,https://www.mobile.bg/obiava-21721391124920661-mercedes-benz-gle-400-d-amg,1
mercedes-benz gle 400 coupe*4matic*multibeam*panorama,146500,2020,44500,черен,дизелов,330.0,купе,пловдив,https://www.mobile.bg/obiava-21641995793280946-mercedes-benz-gle-400-coupe-4matic-multibeam-panorama,0
mercedes-benz gle 400 e coupе,179900,2023,19800,черен,хибриден,381.0,купе,варна,https://www.mobile.bg/obiava-21734638309107300-mercedes-benz-gle-400-e-coupe,0
mercedes-benz gle 400 d 4matic = amg line= гаранция,150340,2024,19500,черен,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21740581210038682-mercedes-benz-gle-400-d-4matic-amg-line-garantsiya,1
mercedes-benz gle 400 d 4matic = amg line premium plus= гаранция,150920,2023,13500,сив,дизелов,330.0,джип,софия,https://www.mobile.bg/obiava-21740581104782873-mercedes-benz-gle-400-d-4matic-amg-line-premium-plus-garantsiya,1
mercedes-benz gle 400 e 4matic = amg line premium= гаранция,153590,2023,18500,черен,plug-in хибрид,388.0,джип,софия,https://www.mobile.bg/obiava-21734696327370516-mercedes-benz-gle-400-e-4matic-amg-line-premium-garantsiya,1
mercedes-benz gle 400 e plug-in hybrid/450e/facelift/amg/pano/360cam,188000,2024,212,бял,plug-in хибрид,381.0,джип,софия,https://www.mobile.bg/obiava-21738674785470414-mercedes-benz-gle-400-e-plug-in-hybrid-450e-facelift-amg-pano-360cam,1
mercedes-benz gle 400 d coupe 4matic = amg line= гаранция,157920,2024,15500,сив,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21740581324229333-mercedes-benz-gle-400-d-coupe-4matic-amg-line-garantsiya,1
mercedes-benz gle 400 d 4matic coupe,160375,2023,21000,черен,дизелов,330.0,купе,пловдив,https://www.mobile.bg/obiava-21732104371543155-mercedes-benz-gle-400-d-4matic-coupe,0
mercedes-benz gle 400 e 4matic = amg line advanced plus= гаранция,164090,2024,7000,бял,plug-in хибрид,388.0,джип,софия,https://www.mobile.bg/obiava-21734696465554437-mercedes-benz-gle-400-e-4matic-amg-line-advanced-plus-garantsiya,1
mercedes-benz gle 400 d coupe 4matic = amg line= гаранция,166590,2023,6000,черен,дизелов,330.0,купе,софия,https://www.mobile.bg/obiava-21740581426755439-mercedes-benz-gle-400-d-coupe-4matic-amg-line-garantsiya,1
mercedes-benz gle 400 e/ plug-in/amg/facelift/airmatic/night/pano/ burm/,167980,2023,8000,тъмно сив,plug-in хибрид,381.0,джип,софия,https://www.mobile.bg/obiava-21718014771067271-mercedes-benz-gle-400-e-plug-in-amg-facelift-airmatic-night-pano-burm,1
mercedes-benz gle 400 e/ plug-in/ amg/ facelift/ coupe/ airmatic/ burm/,169780,2023,9000,черен,plug-in хибрид,381.0,купе,софия,https://www.mobile.bg/obiava-21712565862145104-mercedes-benz-gle-400-e-plug-in-amg-facelift-coupe-airmatic-burm,1
mercedes-benz gle 400 * coupe* night* amg* distr*,174800,2023,7700,сив,plug-in хибрид,388.0,купе,софия,https://www.mobile.bg/obiava-21731684247779825-mercedes-benz-gle-400-coupe-night-amg-distr,1
mercedes-benz gle 400 e* plug in hybrid* 22* pano* burmester*,178880,2024,6200,черен,plug-in хибрид,381.0,джип,софия,https://www.mobile.bg/obiava-21733740366096041-mercedes-benz-gle-400-e-plug-in-hybrid-22-pano-burmester,0
mercedes-benz gle 400 * coupe* amg* 4m* burm* pano* night* led* distroni,186800,2024,3900,черен,plug-in хибрид,388.0,купе,софия,https://www.mobile.bg/obiava-21731682538509292-mercedes-benz-gle-400-coupe-amg-4m-burm-pano-night-led-distroni,1
mercedes-benz gle 43 amg gle43 amg panorama 360kamera keyless  harman kard,52000,2018,210000,бял,бензинов,390.0,джип,стара загора,https://www.mobile.bg/obiava-21740477271827666-mercedes-benz-gle-43-amg-gle43-amg-panorama-360kamera-keyless-harman-kard,1
mercedes-benz gle 43 amg biturbo,57777,2017,91000,черен,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21733064929753832-mercedes-benz-gle-43-amg-biturbo,1
mercedes-benz gle 43 amg,61900,2018,190000,черен,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21738695903287662-mercedes-benz-gle-43-amg,1
mercedes-benz gle 43 amg,62000,2017,123000,бял,бензинов,390.0,джип,русе,https://www.mobile.bg/obiava-21686929133895816-mercedes-benz-gle-43-amg,1
mercedes-benz gle 43 amg 4m* лизинг* 360 camera* keyless* harman kardon,67900,2018,83900,тъмно сив,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21720769864841566-mercedes-benz-gle-43-amg-4m-lizing-360-camera-keyless-harman-kardon,1
mercedes-benz gle 43 amg 43 amg,68000,2018,61000,червен,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21726216906546784-mercedes-benz-gle-43-amg-43-amg,1
mercedes-benz gle 43 amg * pano* full*,68188,2017,146000,черен,бензинов,370.0,купе,пловдив,https://www.mobile.bg/obiava-21738760841322921-mercedes-benz-gle-43-amg-pano-full,1
mercedes-benz gle 43 amg gle 4.3 amg,69999,2017,145000,черен,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21740640771098115-mercedes-benz-gle-43-amg-gle-4-3-amg,1
mercedes-benz gle 43 amg 367ps panorama 130000km!!!,69999,2016,130000,сребърен,бензинов,367.0,джип,софия,https://www.mobile.bg/obiava-21738320587459610-mercedes-benz-gle-43-amg-367ps-panorama-130000km,1
mercedes-benz gle 43 amg нов вноскупегермания топ състояние реал км амг 43,73555,2017,209000,бял,бензинов,390.0,купе,софия,https://www.mobile.bg/obiava-21718723043561533-mercedes-benz-gle-43-amg-nov-vnoskupegermaniya-top-sastoyanie-real-km-amg-43,1
mercedes-benz gle 43 amg 4matic/harman kardon,74900,2017,69960,бял,бензинов,367.0,джип,софия,https://www.mobile.bg/obiava-21731142219020950-mercedes-benz-gle-43-amg-4matic-harman-kardon,1
mercedes-benz gle 43 amg coupe,76440,2017,206000,черен,бензинов,367.0,купе,пловдив,https://www.mobile.bg/obiava-21736764066516829-mercedes-benz-gle-43-amg-coupe,1
mercedes-benz gle 43 amg,77000,2016,79001,син,бензинов,390.0,купе,софия,https://www.mobile.bg/obiava-21717518511834049-mercedes-benz-gle-43-amg,1
"mercedes-benz gle 43 amg coupe, обслужен, каско, регистриран",77900,2017,115000,бял,бензинов,367.0,купе,габрово,https://www.mobile.bg/obiava-21738325886440120-mercedes-benz-gle-43-amg-coupe-obsluzhen-kasko-registriran,1
mercedes-benz gle 43 amg 4matic* pano* вентилация* 360* keyless* h/k,78398,2018,103817,черен,бензинов,390.0,джип,софия,https://www.mobile.bg/obiava-21737017041634896-mercedes-benz-gle-43-amg-4matic-pano-ventilatsiya-360-keyless-h-k,1
mercedes-benz gle 43 amg,79999,2018,172000,бял,бензинов,390.0,джип,пловдив,https://www.mobile.bg/obiava-21739778285183854-mercedes-benz-gle-43-amg,1
